>>> ===== Printing run time =====
> [ build_map ] average time usage: 4.03668 ms , called times: 558
> [ calculate_residual_jacobian ] average time usage: 0.00610369 ms , called times: 92273
> [ constraint_integrity_analysis ] average time usage: 1.16363 ms , called times: 558
> [ data_associate ] average time usage: 0.0861893 ms , called times: 53427
> [ ieskf_update ] average time usage: 0.0213117 ms , called times: 92273
> [ process_a_subframe ] average time usage: 14.5681 ms , called times: 558
> [ run ] average time usage: 21.239 ms , called times: 558
> [ split_lidar_points ] average time usage: 1.45982 ms , called times: 558
>>> ===== Printing run time end =====
build_map, calculate_residual_jacobian, constraint_integrity_analysis, data_associate, ieskf_update, process_a_subframe, run, split_lidar_points, 
,0.005811,,0.288659,0.016502,,,,
,0.005921,,0.088308,0.017063,,,,
,0.005932,,0.056497,0.016542,,,,
,0.005831,,0.054103,0.016922,,,,
,0.005831,,0.068881,0.016491,,,,
,0.005851,,0.016521,0.020149,,,,
,0.005861,,0.037401,0.016522,,,,
,0.005851,,0.035768,0.016882,,,,
,0.003837,,0.024787,0.01555,,,,
,0.003898,,0.024707,0.014658,,,,
,0.003917,,0.024616,0.015459,,,,
,0.003898,,0.127362,0.014828,,,,
,0.003907,,0.066286,0.014928,,,,
,0.003908,,0.048402,0.014768,,,,
,0.003867,,0.04218,0.014979,,,,
,0.003888,,0.039685,0.014718,,,,
,0.003877,,0.19997,0.014898,,,,
,0.006763,,0.071336,0.02101,,,,
,0.006802,,0.044494,0.017884,,,,
,0.006753,,0.039856,0.019147,,,,
,0.006783,,0.194811,0.017383,,,,
,0.006873,,0.076185,0.018976,,,,
,0.007224,,0.045677,0.029767,,,,
,0.006793,,0.245558,0.018395,,,,
,0.002975,,0.1259,0.01607,,,,
,0.002905,,0.055075,0.013936,,,,
,0.002855,,0.048853,0.013906,,,,
,0.002965,,0.111152,0.013636,,,,
,0.002885,,0.038072,0.013996,,,,
,0.002905,,0.151297,0.013606,,,,
,0.002876,,0.143753,0.013957,,,,
,0.002865,,0.044555,0.013747,,,,
,0.002765,,0.185022,0.014197,,,,
,0.002795,,0.129516,0.013506,,,,
,0.002805,,0.110611,0.014788,,,,
,0.002836,,0.070624,0.013666,,,,
,0.002765,,0.064883,0.014708,,,,
,0.002875,,0.04164,0.014147,,,,
,0.002675,,0.015429,0.013686,,,,
,0.002836,,0.192807,0.013596,,,,
,0.002805,,0.079221,0.014828,,,,
,0.002826,,0.040527,0.013716,,,,
,0.002725,,0.097375,0.013656,,,,
,0.002705,,0.037091,0.013566,,,,
,0.002725,,0.032171,0.051087,,,,
,0.003927,,0.008286,0.017483,,,,
,0.003867,,0.007694,0.014918,,,,
,0.004228,,0.067338,0.018856,,,,
,0.003967,,0.025008,0.015058,,,,
,0.004028,,0.011902,0.01582,,,,
,0.003997,,0.213847,0.014778,,,,
,0.003977,,0.092336,0.014918,,,,
,0.003978,,0.048733,0.016942,,,,
,0.004008,,0.048822,0.014939,,,,
,0.004158,,0.021831,0.016582,,,,
,0.004108,,0.0208,0.015269,,,,
,0.004117,,0.044755,0.015289,,,,
,0.004138,,0.033323,0.014898,,,,
,0.004117,,0.03705,0.015069,,,,
,0.002485,,0.030839,0.024927,,,,
,0.002164,,0.12096,0.016943,,,,
,0.002295,,0.081886,0.023575,,,,
,0.002455,,0.045927,0.022263,,,,
,0.002354,,0.037982,0.013717,,,,
,0.002205,,0.040216,0.013025,,,,
,0.002214,,0.039535,0.013025,,,,
,0.004278,,0.149895,0.017503,,,,
,0.004268,,0.06805,0.015049,,,,
,0.004298,,0.048162,0.019817,,,,
,0.004318,,0.051588,0.015519,,,,
,0.004269,,0.19438,0.015449,,,,
,0.004308,,0.130748,0.015038,,,,
,0.004299,,0.069362,0.015179,,,,
,0.004559,,0.049685,0.017724,,,,
,0.004599,,0.165315,0.015369,,,,
,0.004619,,0.053401,0.016111,,,,
,0.004649,,0.033063,0.0154,,,,
,0.004598,,0.084701,0.015709,,,,
,0.004649,,0.022243,0.015259,,,,
,0.004598,,0.021681,0.015699,,,,
,0.003006,,0.225589,0.015229,,,,
,0.002886,,0.085853,0.013846,,,,
,0.002945,,0.048683,0.013766,,,,
,0.002916,,0.06303,0.013616,,,,
,0.002906,,0.053783,0.017504,,,,
,0.002716,,0.023355,0.014347,,,,
,0.002745,,0.021301,0.013666,,,,
,0.002676,,0.016441,0.013535,,,,
,0.002625,,0.014528,0.013426,,,,
,0.002635,,0.013195,0.013526,,,,
,0.002635,,0.012804,0.013476,,,,
,0.002665,,0.012825,0.013405,,,,
,0.001633,,0.045727,0.013897,,,,
,0.001442,,0.027051,0.013315,,,,
,0.001593,,0.017954,0.013666,,,,
,0.001593,,0.011141,0.013325,,,,
,0.001573,,0.01024,0.012785,,,,
,0.001613,,0.01042,0.012524,,,,
,0.001593,,0.02129,0.012784,,,,
,0.001603,,0.018876,0.012544,,,,
,0.001593,,0.001303,0.012443,,,,
,0.001573,,0.000301,0.012443,,,,
,0.001603,,0.037452,0.012444,,,,
,0.001613,,0.03131,0.012494,,,,
,0.001593,,0.028695,0.012413,,,,
,0.001583,,0.028174,0.012434,,,,
,0.004829,,0.030057,0.018275,,,,
,0.004859,,0.027783,0.016561,,,,
,0.004779,,0.158531,0.01585,,,,
,0.004749,,0.078118,0.015449,,,,
,0.004769,,0.046819,0.018876,,,,
,0.004839,,0.041169,0.01594,,,,
,0.004749,,0.066316,0.01578,,,,
,0.004839,,0.033764,0.015329,,,,
,0.004819,,0.019868,0.01566,,,,
,0.004779,,0.049224,0.015309,,,,
,0.004759,,0.037131,0.01583,,,,
,0.004759,,0.033885,0.015279,,,,
,0.004769,,0.085262,0.018726,,,,
,0.004819,,0.029897,0.015479,,,,
,0.004108,,0.025809,0.016621,,,,
,0.004098,,0.153301,0.014798,,,,
,0.004098,,0.051989,0.068861,,,,
,0.004118,,0.044444,0.0153,,,,
,0.004098,,0.04205,0.015008,,,,
,0.002304,,0.018876,0.014558,,,,
,0.002234,,0.022904,0.012994,,,,
,0.002254,,0.018275,0.012984,,,,
,0.002275,,0.046208,0.013035,,,,
,0.002285,,0.024106,0.013025,,,,
,0.005391,,0.021872,0.027683,,,,
,0.004488,,0.018715,0.025548,,,,
,0.0052,,0.095963,0.026791,,,,
,0.00535,,0.033193,0.018645,,,,
,0.004449,,0.133053,0.025007,,,,
,0.004759,,0.036129,0.026781,,,,
,0.004438,,0.033704,0.0159,,,,
,0.00504,,0.027292,0.020719,,,,
,0.00494,,0.046588,0.022182,,,,
,0.00523,,0.035868,0.026571,,,,
,0.005019,,0.029677,0.016051,,,,
,0.005079,,0.035387,0.016261,,,,
,0.003086,,0.028775,0.025077,,,,
,0.002154,,0.010389,0.021631,,,,
,0.002164,,0.004649,0.021731,,,,
,0.002124,,0.033685,0.021451,,,,
,0.002154,,0.036229,0.023094,,,,
,0.002525,,0.190142,0.022082,,,,
,0.002104,,0.04755,0.022934,,,,
,0.003908,,0.026701,0.020439,,,,
,0.003236,,0.019928,0.01567,,,,
,0.003196,,0.255624,0.017834,,,,
,0.003216,,0.146218,0.019216,,,,
,0.003396,,0.043362,0.028013,,,,
,0.003196,,0.12615,0.026861,,,,
,0.002985,,0.05261,0.023875,,,,
,0.003116,,0.030248,0.040106,,,,
,0.003046,,0.030989,0.022583,,,,
,0.003236,,0.025268,0.021892,,,,
,0.004979,,0.042732,0.032442,,,,
,0.00489,,0.034055,0.026891,,,,
,0.00528,,0.033193,0.029056,,,,
,0.00497,,0.033012,0.027743,,,,
,0.00539,,0.031961,0.028344,,,,
,0.004589,,0.008176,0.028544,,,,
,0.004269,,0.00499,0.024577,,,,
,0.004298,,0.010009,0.027753,,,,
,0.004288,,0.007524,0.023144,,,,
,0.004859,,0.003867,0.024457,,,,
,0.002334,,0.003577,0.024236,,,,
,0.002215,,0.039045,0.024216,,,,
,0.002745,,0.027042,0.027051,,,,
,0.002214,,0.027683,0.024617,,,,
,0.002404,,0.017664,0.026651,,,,
,0.004739,,0.014858,0.031139,,,,
,0.004769,,0.033794,0.027553,,,,
,0.004609,,0.022683,0.016512,,,,
,0.004629,,0.008235,0.015409,,,,
,0.004569,,0.007595,0.01575,,,,
,0.004578,,0.007394,0.015269,,,,
,0.004579,,0.006944,0.0156,,,,
,0.003978,,0.114558,0.017263,,,,
,0.003877,,0.068501,0.014528,,,,
,0.003867,,0.03679,0.014759,,,,
,0.003867,,0.031299,0.015259,,,,
,0.003917,,0.074191,0.01545,,,,
,0.003878,,0.02675,0.014478,,,,
,0.003858,,0.022883,0.014578,,,,
,0.002836,,0.028254,0.015129,,,,
,0.002695,,0.0261,0.013947,,,,
,0.002665,,0.025899,0.013776,,,,
,0.004679,,0.039415,0.022002,,,,
,0.004649,,0.03137,0.018075,,,,
,0.004939,,0.03164,0.019628,,,,
,0.004699,,0.03154,0.0157,,,,
,0.004699,,0.03118,0.01549,,,,
,0.004769,,0.031119,0.01552,,,,
,0.004689,,0.11561,0.01601,,,,
,0.004699,,0.073971,0.015459,,,,
,0.004678,,0.062168,0.015599,,,,
,0.005921,,0.037271,0.035818,,,,
,0.00545,,0.018876,0.027011,,,,
,0.005861,,0.01557,0.029396,,,,
,0.005371,,0.001113,0.02613,,,,
,0.00555,,0.000371,0.028915,,,,
,0.00545,,0.022643,0.032312,,,,
,0.005711,,0.02129,0.018606,,,,
,0.003597,,0.021341,0.019517,,,,
,0.003556,,0.016442,0.014608,,,,
,0.003567,,0.023003,0.015389,,,,
,0.003667,,0.017233,0.022863,,,,
,0.003667,,0.122483,0.015961,,,,
,0.006302,,0.079562,0.033894,,,,
,0.006712,,0.034666,0.030638,,,,
,0.006152,,0.030999,0.017743,,,,
,0.006042,,0.053232,0.024777,,,,
,0.006673,,0.018425,0.03644,,,,
,0.006993,,0.013696,0.022643,,,,
,0.003867,,0.013806,0.029446,,,,
,0.003667,,0.039956,0.025348,,,,
,0.004479,,0.029627,0.086053,,,,
,0.004368,,0.095071,0.029998,,,,
,0.004328,,0.04727,0.028815,,,,
,0.00519,,0.018325,0.02677,,,,
,0.004108,,0.13692,0.021782,,,,
,0.004499,,0.055295,0.024136,,,,
,0.003837,,0.078129,0.018946,,,,
,0.003206,,0.025649,0.024858,,,,
,0.003456,,0.006082,0.027022,,,,
,0.003206,,0.00555,0.023335,,,,
,0.003236,,0.030819,0.014728,,,,
,0.003216,,0.025849,0.019467,,,,
,0.002995,,0.024316,0.014898,,,,
,0.002976,,0.056919,0.017052,,,,
,0.003406,,0.001052,0.023364,,,,
,0.002916,,0.013425,0.014818,,,,
,0.003497,,0.012744,0.02639,,,,
,0.002705,,0.075433,0.023716,,,,
,0.002685,,0.033353,0.022563,,,,
,0.002645,,0.020088,0.023214,,,,
,0.002755,,0.018615,0.027212,,,,
,0.002675,,0.049815,0.013606,,,,
,0.002574,,0.017603,0.013626,,,,
,0.00525,,0.014718,0.019497,,,,
,0.00521,,0.01048,0.016452,,,,
,0.00528,,0.0048,0.017002,,,,
,0.00525,,0.053933,0.016061,,,,
,0.095301,,0.028263,0.027923,,,,
,0.004799,,0.0212,0.018695,,,,
,0.004548,,0.081566,0.017082,,,,
,0.004699,,0.032462,0.02597,,,,
,0.004869,,0.027091,0.02635,,,,
,0.004689,,0.128234,0.01619,,,,
,0.004689,,0.052981,0.015479,,,,
,0.004649,,0.040457,0.0156,,,,
,0.003547,,0.060485,0.016932,,,,
,0.003576,,0.018745,0.014587,,,,
,0.003557,,0.016732,0.023906,,,,
,0.005541,,0.03163,0.019988,,,,
,0.004288,,0.027973,0.016271,,,,
,0.004208,,0.027913,0.01572,,,,
,0.004248,,0.033313,0.015389,,,,
,0.004308,,0.030978,0.015479,,,,
,0.004238,,0.003987,0.01536,,,,
,0.004248,,0.003938,0.015609,,,,
,0.004248,,0.009278,0.015189,,,,
,0.004268,,0.009157,0.015359,,,,
,0.003948,,0.046238,0.017433,,,,
,0.003818,,0.02608,0.014808,,,,
,0.003837,,0.018284,0.015459,,,,
,0.003828,,0.014888,0.022092,,,,
,0.003928,,0.012755,0.025238,,,,
,0.002635,,0.032391,0.01548,,,,
,0.002655,,0.012474,0.013796,,,,
,0.002635,,0.010681,0.013736,,,,
,0.003106,,0.009979,0.016321,,,,
,0.003948,,0.016,0.024757,,,,
,0.003256,,0.006592,0.024817,,,,
,0.003126,,0.04765,0.013896,,,,
,0.003086,,0.039055,0.039405,,,,
,0.002665,,0.027973,0.027472,,,,
,0.002495,,0.030759,0.023264,,,,
,0.002765,,0.114638,0.022272,,,,
,0.002484,,0.068751,0.022002,,,,
,0.002835,,0.031499,0.022903,,,,
,0.002435,,0.097897,0.022122,,,,
,0.002465,,0.051138,0.022362,,,,
,0.002434,,0.03175,0.022492,,,,
,0.002686,,0.016241,0.022883,,,,
,0.001412,,0.00537,0.021491,,,,
,0.001322,,0.039626,0.019587,,,,
,0.001293,,0.032191,0.02073,,,,
,0.001342,,0.133043,0.021511,,,,
,0.001313,,0.061567,0.019828,,,,
,0.006232,,0.035237,0.032251,,,,
,0.00504,,0.032121,0.025639,,,,
,0.00506,,0.032632,0.066467,,,,
,0.00522,,0.028564,0.029216,,,,
,0.005691,,0.14189,0.027472,,,,
,0.005791,,0.06865,0.028975,,,,
,0.001553,,0.023024,0.023134,,,,
,0.001593,,0.006563,0.024106,,,,
,0.001453,,0.006202,0.022102,,,,
,0.001432,,0.035518,0.018996,,,,
,0.001452,,0.018665,0.022723,,,,
,0.003496,,0.010019,0.028244,,,,
,0.003586,,0.075694,0.025108,,,,
,0.004078,,0.029887,0.02621,,,,
,0.003307,,0.026099,0.065926,,,,
,0.003758,,0.02134,0.02663,,,,
,0.003737,,0.020178,0.023424,,,,
,0.003707,,0.049204,0.024597,,,,
,0.003567,,0.017213,0.031389,,,,
,0.003125,,0.015109,0.049985,,,,
,0.003447,,0.014999,0.028394,,,,
,0.003377,,0.081475,0.024988,,,,
,0.003116,,0.037652,0.026951,,,,
,0.003166,,0.02608,0.02622,,,,
,0.003216,,0.024968,0.06302,,,,
,0.002034,,0.039085,0.026521,,,,
,0.002064,,0.011191,0.022393,,,,
,0.001884,,0.073319,0.024086,,,,
,0.001763,,0.038824,0.012734,,,,
,0.001764,,0.027653,0.013576,,,,
,0.003466,,0.170605,0.0266,,,,
,0.003186,,0.071456,0.02139,,,,
,0.003788,,0.047831,0.023515,,,,
,0.003246,,0.166908,0.021501,,,,
,0.003246,,0.088959,0.022663,,,,
,0.00544,,0.060345,0.032893,,,,
,0.004508,,0.055605,0.026109,,,,
,0.00532,,0.054153,0.023915,,,,
,0.004398,,0.01591,0.015409,,,,
,0.004568,,0.006632,0.026921,,,,
,0.003216,,0.00497,0.028875,,,,
,0.003266,,0.037281,0.021251,,,,
,0.003476,,0.041969,0.017173,,,,
,0.004538,,0.035597,0.019868,,,,
,0.004408,,0.078018,0.017013,,,,
,0.00499,,0.045036,0.029005,,,,
,0.00505,,0.035096,0.026691,,,,
,0.004419,,0.027763,0.016201,,,,
,0.004448,,0.081545,0.015178,,,,
,0.004469,,0.031309,0.01559,,,,
,0.004268,,0.027924,0.017573,,,,
,0.004298,,0.074703,0.01551,,,,
,0.004349,,0.030528,0.01562,,,,
,0.004308,,0.021581,0.015159,,,,
,0.004599,,0.03166,0.028274,,,,
,0.003567,,0.007585,0.016711,,,,
,0.003226,,0.007454,0.014277,,,,
,0.003216,,0.021221,0.015109,,,,
,0.002986,,0.009578,0.02612,,,,
,0.002344,,0.006813,0.023685,,,,
,0.002625,,0.005971,0.023685,,,,
,0.006152,,0.170534,0.03135,,,,
,0.006522,,0.079011,0.030568,,,,
,0.006122,,0.050255,0.017323,,,,
,0.006061,,0.050315,0.016922,,,,
,0.006162,,0.167579,0.023465,,,,
,0.006141,,0.062249,0.020619,,,,
,0.006201,,0.049895,0.017303,,,,
,0.006052,,0.044816,0.017924,,,,
,0.003507,,0.04706,0.025197,,,,
,0.003517,,0.080263,0.025007,,,,
,0.003617,,0.037791,0.023605,,,,
,0.000651,,0.022513,0.021,,,,
,0.000621,,0.020439,0.018786,,,,
,0.000702,,0.055606,0.018054,,,,
,0.006593,,0.040076,0.029326,,,,
,0.006703,,0.080023,0.028865,,,,
,0.006202,,0.037612,0.024988,,,,
,0.002404,,0.030478,0.024446,,,,
,0.002355,,0.074742,0.293811,,,,
,0.002534,,0.028194,0.028764,,,,
,0.002264,,0.02074,0.022643,,,,
,0.002175,,0.018526,0.021952,,,,
,0.002174,,0.018405,0.021601,,,,
,0.002174,,0.069452,0.021832,,,,
,0.003246,,0.035076,0.028384,,,,
,0.002765,,0.02072,0.028885,,,,
,0.002745,,0.020198,0.028094,,,,
,0.002775,,0.040848,0.020499,,,,
,0.002645,,0.018456,0.024116,,,,
,0.002585,,0.013215,0.0206,,,,
,0.002725,,0.012805,0.019907,,,,
,0.002685,,0.045115,0.021792,,,,
,0.002725,,0.040197,0.022142,,,,
,0.002565,,0.039755,0.020339,,,,
,0.002615,,0.039666,0.020719,,,,
,0.005771,,0.039706,0.030849,,,,
,0.00552,,0.096313,0.024577,,,,
,0.005681,,0.042972,0.023434,,,,
,0.006332,,0.035849,0.069309,,,,
,0.006492,,0.035538,0.022302,,,,
,0.006131,,0.034856,0.02657,,,,
,0.00554,,0.166397,0.024476,,,,
,0.00546,,0.111943,0.016942,,,,
,0.001122,,0.058902,0.013957,,,,
,0.001031,,0.041829,0.012113,,,,
,0.001042,,0.180324,0.016331,,,,
,0.001302,,0.07899,0.020218,,,,
,0.001363,,0.060565,0.022273,,,,
,0.003847,,0.051979,0.05785,,,,
,0.003607,,0.051659,0.086044,,,,
,0.00512,,0.026541,0.028604,,,,
,0.003527,,0.01621,0.024527,,,,
,0.003516,,0.014147,0.01602,,,,
,0.003717,,0.012363,0.027342,,,,
,0.004018,,0.081135,0.075714,,,,
,0.003997,,0.027903,0.019558,,,,
,0.003677,,0.021531,0.015218,,,,
,0.003667,,0.134246,0.015229,,,,
,0.004078,,0.066286,0.02129,,,,
,0.004048,,0.041429,0.015219,,,,
,0.004359,,0.016903,0.046478,,,,
,0.004038,,0.00518,0.017794,,,,
,0.004208,,0.004769,0.024927,,,,
,0.004198,,0.05253,0.026431,,,,
,0.004418,,0.030719,0.024236,,,,
,0.004018,,0.02114,0.01592,,,,
,0.00492,,0.018756,0.018946,,,,
,0.003978,,0.019748,0.015339,,,,
,0.00524,,0.027733,0.019276,,,,
,0.00516,,0.011352,0.016451,,,,
,0.00524,,0.010139,0.016281,,,,
,0.000481,,0.041739,0.021391,,,,
,0.002304,,0.016581,0.014938,,,,
,0.002174,,0.019688,0.013155,,,,
,0.002194,,0.015279,0.013095,,,,
,0.007244,,0.015039,0.034065,,,,
,0.006973,,0.183759,0.022343,,,,
,0.007014,,0.135297,0.018215,,,,
,0.007023,,0.059884,0.018004,,,,
,0.007033,,0.055245,0.017794,,,,
,0.006993,,0.050115,0.017603,,,,
,0.007023,,0.157129,0.017854,,,,
,0.006993,,0.0525,0.020169,,,,
,0.007434,,0.166036,0.027432,,,,
,0.007795,,0.064262,0.031399,,,,
,0.001503,,0.042671,0.025779,,,,
,0.001482,,0.097095,0.022393,,,,
,0.001834,,0.043032,0.023976,,,,
,0.001423,,0.194821,0.014367,,,,
,0.001423,,0.091464,0.045587,,,,
,0.001412,,0.061136,0.018485,,,,
,0.001162,,0.18852,0.017343,,,,
,0.001192,,0.086896,0.016301,,,,
,0.007214,,0.032572,0.03664,,,,
,0.007063,,0.020449,0.072167,,,,
,0.007494,,0.032612,0.037281,,,,
,0.007425,,0.023665,0.050767,,,,
,0.006903,,0.058271,0.021161,,,,
,0.002414,,0.023895,0.016561,,,,
,0.002084,,0.067448,0.013245,,,,
,0.002094,,0.033303,0.01559,,,,
,0.002094,,0.016652,0.013014,,,,
,0.002104,,0.084391,0.012975,,,,
,0.002094,,0.039756,0.012985,,,,
,0.002074,,0.021391,0.012975,,,,
,0.002084,,0.021901,0.013004,,,,
,0.002084,,0.02072,0.012964,,,,
,0.002114,,0.033483,0.012875,,,,
,0.002094,,0.014968,0.012975,,,,
,0.002064,,0.009708,0.012975,,,,
,0.002084,,0.01581,0.012974,,,,
,0.002074,,0.054463,0.012945,,,,
,0.002224,,0.126491,0.016,,,,
,0.002134,,0.017964,0.013145,,,,
,0.002074,,0.130669,0.013155,,,,
,0.002084,,0.066136,0.012924,,,,
,0.002094,,0.036981,0.012864,,,,
,0.002084,,0.044474,0.012955,,,,
,0.002094,,0.035146,0.012884,,,,
,0.007074,,0.148592,0.021391,,,,
,0.006963,,0.059133,0.017834,,,,
,0.006953,,0.032803,0.017874,,,,
,0.006964,,0.032472,0.017754,,,,
,0.006983,,0.077848,0.027863,,,,
,0.003247,,0.025218,0.020479,,,,
,0.003066,,0.023625,0.015259,,,,
,0.003968,,0.132252,0.033855,,,,
,0.003607,,0.164272,0.025458,,,,
,0.004649,,0.045466,0.028324,,,,
,0.003557,,0.114948,0.020579,,,,
,0.003577,,0.059534,0.0209,,,,
,0.003287,,0.040186,0.021411,,,,
,0.003286,,0.176937,0.020068,,,,
,0.003246,,0.069121,0.021521,,,,
,0.003266,,0.038253,0.019808,,,,
,0.003327,,0.035778,0.020209,,,,
,0.003297,,0.1048,0.019637,,,,
,0.003266,,0.03137,0.020359,,,,
,0.00486,,0.025559,0.028996,,,,
,0.004328,,0.026691,0.022553,,,,
,0.004489,,0.098086,0.023284,,,,
,0.004449,,0.033173,0.021521,,,,
,0.004459,,0.026631,0.025579,,,,
,0.001543,,0.137121,0.019878,,,,
,0.001332,,0.071917,0.019317,,,,
,0.001483,,0.043853,0.019948,,,,
,0.007665,,0.086976,0.028694,,,,
,0.006963,,0.02648,0.018065,,,,
,0.007043,,0.013014,0.017934,,,,
,0.006973,,0.008877,0.020339,,,,
,0.006954,,0.018946,0.017643,,,,
,0.006983,,0.016963,0.018084,,,,
,0.006973,,0.062799,0.017824,,,,
,0.007003,,0.030649,0.017774,,,,
,0.006974,,0.023846,0.017604,,,,
,0.006983,,0.019537,0.018075,,,,
,0.007003,,0.018064,0.017754,,,,
,0.006974,,0.110821,0.017724,,,,
,0.004569,,0.069512,0.018425,,,,
,0.004509,,0.03716,0.015509,,,,
,0.004348,,0.06855,0.051328,,,,
,0.004388,,0.019557,0.015389,,,,
,0.004389,,0.01612,0.01578,,,,
,0.006993,,0.091103,0.022193,,,,
,0.006943,,0.03176,0.017804,,,,
,0.006954,,0.022233,0.018405,,,,
,0.001032,,0.191655,0.014047,,,,
,0.001042,,0.092285,0.011952,,,,
,0.001042,,0.06854,0.012003,,,,
,0.006652,,0.120769,0.029516,,,,
,0.007073,,0.059303,0.022934,,,,
,0.007203,,0.030798,0.02136,,,,
,0.001523,,0.023755,0.013335,,,,
,0.001193,,0.06315,0.012484,,,,
,0.001192,,0.019137,0.012443,,,,
,0.001182,,0.016462,0.012093,,,,
,0.001383,,0.017773,0.024497,,,,
,0.001102,,0.117644,0.013786,,,,
,0.000892,,0.053882,0.012023,,,,
,0.000912,,0.034506,0.011873,,,,
,0.006983,,0.030078,0.02074,,,,
,0.006993,,0.028614,0.02079,,,,
,0.007074,,0.111652,0.018876,,,,
,0.003005,,0.124136,0.022012,,,,
,0.002515,,0.03155,0.014247,,,,
,0.002695,,0.027322,0.014608,,,,
,0.002575,,0.166246,0.014017,,,,
,0.002585,,0.057339,0.013737,,,,
,0.002595,,0.04201,0.014167,,,,
,0.002565,,0.049264,0.013736,,,,
,0.002364,,0.015068,0.024116,,,,
,0.002314,,0.012083,0.018034,,,,
,0.002375,,0.111813,0.013957,,,,
,0.002284,,0.056077,0.013246,,,,
,0.002294,,0.034817,0.013235,,,,
,0.001903,,0.031019,0.019006,,,,
,0.001683,,0.114027,0.013235,,,,
,0.001703,,0.053992,0.012994,,,,
,0.001693,,0.039716,0.012634,,,,
,0.001694,,0.03691,0.012534,,,,
,0.006993,,0.035738,0.022332,,,,
,0.006963,,0.038584,0.017814,,,,
,0.006934,,0.011782,0.017924,,,,
,0.006924,,0.010329,0.017553,,,,
,0.006954,,0.000561,0.017844,,,,
,0.001813,,0.01045,0.014849,,,,
,0.001834,,0.068991,0.012905,,,,
,0.001874,,0.037171,0.013155,,,,
,0.001804,,0.027032,0.012784,,,,
,0.001813,,0.02622,0.012894,,,,
,0.00519,,0.025468,0.028615,,,,
,0.004288,,0.113576,0.020128,,,,
,0.004349,,0.042541,0.016752,,,,
,0.004699,,0.017954,0.054484,,,,
,0.004549,,0.005831,0.018685,,,,
,0.005901,,0.0048,0.021992,,,,
,0.005801,,0.025038,0.017092,,,,
,0.005831,,0.023836,0.017183,,,,
,0.005841,,0.030939,0.016361,,,,
,0.005872,,0.014067,0.016972,,,,
,0.002155,,0.012594,0.015109,,,,
,0.002104,,0.010761,0.013215,,,,
,0.002164,,0.046067,0.013455,,,,
,0.002154,,0.023635,0.012855,,,,
,0.002114,,0.030037,0.012884,,,,
,0.002564,,0.021701,0.015349,,,,
,0.002415,,0.112093,0.014067,,,,
,0.002435,,0.042952,0.013837,,,,
,0.002335,,0.030839,0.015179,,,,
,0.002264,,0.064031,0.013956,,,,
,0.002294,,0.019728,0.013596,,,,
,0.000952,,0.018445,0.013476,,,,
,0.000871,,0.019337,0.011962,,,,
,0.001012,,0.105311,0.012324,,,,
,0.000891,,0.052981,0.011872,,,,
,0.000902,,0.031821,0.011592,,,,
,0.001563,,0.141229,0.013426,,,,
,0.001503,,0.040847,0.012324,,,,
,0.001533,,0.037031,0.012744,,,,
,0.006853,,0.038523,0.024998,,,,
,0.008636,,0.012053,0.017603,,,,
,0.006953,,0.032923,0.017854,,,,
,0.006863,,0.14719,0.017543,,,,
,0.006903,,0.061777,0.017604,,,,
,0.007024,,0.03177,0.054243,,,,
,0.006974,,0.107053,0.017583,,,,
,0.006893,,0.068541,0.017584,,,,
,0.006873,,0.054654,0.018135,,,,
,0.006894,,0.039635,0.017583,,,,
,0.002705,,0.016952,0.015129,,,,
,0.002695,,0.013726,0.014217,,,,
,0.002715,,0.012053,0.014357,,,,
,0.002735,,0.009538,0.013726,,,,
,0.002756,,0.009628,0.013876,,,,
,0.001432,,0.009529,0.012884,,,,
,0.001203,,0.026931,0.012213,,,,
,0.001223,,0.023855,0.012854,,,,
,0.001212,,0.023826,0.012183,,,,
,0.001232,,0.023795,0.012123,,,,
,0.001172,,0.023826,0.013706,,,,
,0.001042,,0.026361,0.012113,,,,
,0.001132,,0.024637,0.016011,,,,
,0.001042,,0.023916,0.012163,,,,
,0.001062,,0.001783,0.012083,,,,
,0.001423,,0.014939,0.014037,,,,
,0.001403,,0.014147,0.012544,,,,
,0.001393,,0.081335,0.012544,,,,
,0.001382,,0.032472,0.012183,,,,
,0.001392,,0.020218,0.012223,,,,
,0.005861,,0.01556,0.022002,,,,
,0.005771,,0.105882,0.016562,,,,
,0.005791,,0.031561,0.017393,,,,
,0.005751,,0.035388,0.016551,,,,
,0.005751,,0.010721,0.016963,,,,
,0.005771,,0.009518,0.016422,,,,
,0.005771,,0.024857,0.016842,,,,
,0.005039,,0.022763,0.019668,,,,
,0.004289,,0.044956,0.01563,,,,
,0.004719,,0.024767,0.018956,,,,
,0.004598,,0.012935,0.015409,,,,
,0.004629,,0.011391,0.01595,,,,
,0.004659,,0.104178,0.01545,,,,
,0.004719,,0.025248,0.016271,,,,
,0.00485,,0.021601,0.018174,,,,
,0.004869,,0.095832,0.01586,,,,
,0.00536,,0.052029,0.028074,,,,
,0.004949,,0.03703,0.023805,,,,
,0.007755,,0.036379,0.037622,,,,
,0.007124,,0.050466,0.046879,,,,
,0.006632,,0.021772,0.040167,,,,
,0.006322,,0.016902,0.017964,,,,
,0.004198,,0.019738,0.015159,,,,
,0.004188,,0.017644,0.015079,,,,
,0.004198,,0.033834,0.014968,,,,
,0.004188,,0.018044,0.015309,,,,
