>>> ===== Printing run time =====
> [ build_map ] average time usage: 1.23835 ms , called times: 1573
> [ calculate_residual_jacobian ] average time usage: 0.0197619 ms , called times: 59996
> [ constraint_integrity_analysis ] average time usage: 0.770794 ms , called times: 1573
> [ data_associate ] average time usage: 0.196706 ms , called times: 32079
> [ ieskf_update ] average time usage: 0.0427948 ms , called times: 59996
> [ process_a_subframe ] average time usage: 7.64035 ms , called times: 1573
> [ run ] average time usage: 11.6458 ms , called times: 1573
> [ split_lidar_points ] average time usage: 1.98306 ms , called times: 1573
>>> ===== Printing run time end =====
build_map, calculate_residual_jacobian, constraint_integrity_analysis, data_associate, ieskf_update, process_a_subframe, run, split_lidar_points, 
,0.006705,,0.035061,0.019975,,,,
,0.006495,,0.03541,0.031499,,,,
,0.006705,,0.050495,0.019136,,,,
,0.007194,,0.02668,0.025702,,,,
,0.006286,,0.078363,0.019347,,,,
,0.006985,,0.045188,0.021092,,,,
,0.011803,,0.043232,0.02647,,,,
,0.011035,,0.121105,0.023397,,,,
,0.010895,,0.106928,0.023467,,,,
,0.011244,,0.086115,0.031708,,,,
,0.010825,,0.210293,0.029124,,,,
,0.011384,,0.140173,0.024724,,,,
,0.011104,,0.125436,0.024515,,,,
,0.011035,,0.108813,0.024375,,,,
,0.002864,,0.072706,0.020394,,,,
,0.003352,,0.069702,0.016971,,,,
,0.003282,,0.097569,0.017112,,,,
,0.015365,,0.108674,0.070121,,,,
,0.021861,,0.057759,0.065582,,,,
,0.020115,,0.055105,0.060134,,,,
,0.019766,,0.054477,0.063836,,,,
,0.019555,,0.050147,0.059016,,,,
,0.019486,,0.033314,0.061531,,,,
,0.019696,,0.035759,0.058668,,,,
,0.019625,,0.125646,0.060134,,,,
,0.005238,,0.069562,0.047772,,,,
,0.005168,,0.063696,0.045886,,,,
,0.004819,,0.049029,0.045188,,,,
,0.004889,,0.198282,0.045188,,,,
,0.004889,,0.239627,0.045886,,,,
,0.006565,,0.184732,0.048749,,,,
,0.006496,,0.127881,0.046444,,,,
,0.005797,,0.205475,0.046096,,,,
,0.006286,,0.118801,0.045607,,,,
,0.005797,,0.096801,0.045886,,,,
,0.006076,,0.060133,0.045746,,,,
,0.007124,,0.021441,0.060833,,,,
,0.00475,,0.027099,0.046725,,,,
,0.004819,,0.032407,0.045537,,,,
,0.004819,,0.067187,0.045187,,,,
,0.013131,,0.033384,0.056363,,,,
,0.012921,,0.027657,0.052871,,,,
,0.011314,,0.027728,0.045746,,,,
,0.010896,,0.055105,0.043442,,,,
,0.011384,,0.030032,0.044978,,,,
,0.010336,,0.031009,0.043791,,,,
,0.010965,,0.027169,0.044489,,,,
,0.015295,,0.05301,0.050496,,,,
,0.015156,,0.034083,0.047073,,,,
,0.015016,,0.032896,0.046863,,,,
,0.014877,,0.153791,0.047912,,,,
,0.015086,,0.077733,0.046165,,,,
,0.01334,,0.0704,0.042394,,,,
,0.00426,,0.070541,0.036248,,,,
,0.005238,,0.122572,0.033803,,,,
,0.004331,,0.114332,0.034851,,,,
,0.003702,,0.113982,0.034292,,,,
,0.005308,,0.027309,0.034781,,,,
,0.017181,,0.01795,0.048749,,,,
,0.016832,,0.017531,0.054267,,,,
,0.020045,,0.0352,0.051403,,,,
,0.013689,,0.024724,0.046375,,,,
,0.013759,,0.024794,0.045257,,,,
,0.01348,,0.045257,0.045606,,,,
,0.013758,,0.184522,0.05301,,,,
,0.01341,,0.087302,0.044769,,,,
,0.013479,,0.078851,0.065791,,,,
,0.003702,,0.139405,0.049099,,,,
,0.003352,,0.077664,0.036667,,,,
,0.002794,,0.07061,0.035759,,,,
,0.032407,,0.20764,0.067886,,,,
,0.031499,,0.1327,0.062997,,,,
,0.032407,,0.129207,0.06174,,,,
,0.034223,,0.487008,0.066141,,,,
,0.032895,,0.401591,0.063905,,,,
,0.032476,,0.305908,0.065861,,,,
,0.008102,,0.449642,0.043721,,,,
,0.008101,,0.311984,0.040927,,,,
,0.008032,,0.303044,0.03988,,,,
,0.008032,,0.383082,0.040369,,,,
,0.007124,,0.293616,0.036806,,,,
,0.014317,,0.081855,0.045327,,,,
,0.013759,,0.195697,0.042533,,,,
,0.014318,,0.110909,0.043372,,,,
,0.013759,,0.097779,0.042045,,,,
,0.014177,,0.34013,0.042953,,,,
,0.013968,,0.200306,0.049029,,,,
,0.015785,,0.177398,0.049099,,,,
,0.006006,,0.123201,0.040928,,,,
,0.005797,,0.080807,0.03953,,,,
,0.006286,,0.076686,0.039041,,,,
,0.006216,,0.155049,0.038693,,,,
,0.006146,,0.117614,0.038972,,,,
,0.005797,,0.177957,0.039042,,,,
,0.006216,,0.283558,0.039182,,,,
,0.005727,,0.160007,0.039041,,,,
,0.005867,,0.147018,0.039111,,,,
,0.006076,,0.169995,0.039182,,,,
,0.005727,,0.115239,0.047213,,,,
,0.005308,,0.108674,0.038134,,,,
,0.005238,,0.201843,0.038692,,,,
,0.006844,,0.135982,0.040857,,,,
,0.006984,,0.113702,0.040089,,,,
,0.007124,,0.159659,0.040927,,,,
,0.007612,,0.104065,0.03995,,,,
,0.007054,,0.088141,0.040299,,,,
,0.011035,,0.565928,0.046095,,,,
,0.010756,,0.396423,0.043302,,,,
,0.011314,,0.416327,0.044349,,,,
,0.010826,,0.337755,0.043232,,,,
,0.011454,,0.349217,0.043791,,,,
,0.010965,,0.298024,0.042953,,,,
,0.010825,,0.16539,0.04428,,,,
,0.027238,,0.174539,0.06181,,,,
,0.027099,,0.084511,0.05762,,,,
,0.027098,,0.250111,0.061042,,,,
,0.026959,,0.12488,0.057619,,,,
,0.026749,,0.120131,0.059086,,,,
,0.026749,,0.134868,0.0572,,,,
,0.026749,,0.076689,0.059715,,,,
,0.012502,,0.070752,0.047143,,,,
,0.012222,,0.198077,0.045048,,,,
,0.012292,,0.137592,0.044908,,,,
,0.014178,,0.112378,0.058668,,,,
,0.012292,,0.25339,0.044908,,,,
,0.012292,,0.123552,0.046236,,,,
,0.012501,,0.108676,0.04414,,,,
,0.012502,,0.128231,0.045257,,,,
,0.005658,,0.064954,0.040788,,,,
,0.005168,,0.062509,0.038553,,,,
,0.00468,,0.172861,0.039601,,,,
,0.005168,,0.106022,0.03527,,,,
,0.002933,,0.086326,0.015993,,,,
,0.004401,,0.294388,0.019416,,,,
,0.004889,,0.195141,0.017531,,,,
,0.004819,,0.157356,0.018578,,,,
,0.004819,,0.081017,0.017601,,,,
,0.004749,,0.047703,0.01767,,,,
,0.009219,,0.045119,0.024235,,,,
,0.00887,,0.133121,0.021511,,,,
,0.009149,,0.17384,0.02193,,,,
,0.009359,,0.122156,0.021232,,,,
,0.009149,,0.533742,0.022279,,,,
,0.009429,,0.353057,0.021162,,,,
,0.009499,,0.339438,0.023816,,,,
,0.00901,,0.307589,0.022,,,,
,0.009498,,0.223359,0.02193,,,,
,0.009638,,0.243543,0.021861,,,,
,0.005657,,0.582422,0.019905,,,,
,0.005727,,0.600092,0.018508,,,,
,0.005796,,0.410887,0.018997,,,,
,0.005867,,0.235162,0.018508,,,,
,0.006216,,0.177192,0.020743,,,,
,0.006216,,0.247314,0.018508,,,,
,0.005657,,0.544846,0.019696,,,,
,0.005657,,0.553926,0.018787,,,,
,0.005587,,0.379668,0.019067,,,,
,0.005727,,0.372683,0.018089,,,,
,0.003771,,0.286776,0.0176,,,,
,0.003911,,0.238375,0.017042,,,,
,0.00433,,0.1693,0.017041,,,,
,0.003771,,0.109165,0.0176,,,,
,0.003631,,0.096244,0.017111,,,,
,0.003771,,0.24508,0.017251,,,,
,0.003772,,0.15547,0.01725,,,,
,0.003911,,0.128232,0.017041,,,,
,0.00433,,0.236069,0.0176,,,,
,0.003841,,0.157496,0.017111,,,,
,0.005308,,0.135705,0.020044,,,,
,0.005308,,0.196609,0.018089,,,,
,0.005238,,0.142899,0.018508,,,,
,0.005238,,0.119572,0.018019,,,,
,0.005658,,0.883795,0.030731,,,,
,0.012851,,0.60561,0.029194,,,,
,0.012851,,0.557069,0.024934,,,,
,0.012502,,0.77924,0.025143,,,,
,0.012362,,0.57418,0.024793,,,,
,0.012292,,0.545964,0.024863,,,,
,0.005238,,0.545544,0.019207,,,,
,0.005168,,0.398525,0.01781,,,,
,0.005099,,0.167624,0.018019,,,,
,0.005168,,0.306122,0.018019,,,,
,0.005169,,0.20478,0.018019,,,,
,0.007194,,0.34293,0.021371,,,,
,0.007194,,0.25828,0.019835,,,,
,0.007263,,0.297532,0.019975,,,,
,0.005727,,0.337413,0.018997,,,,
,0.005657,,0.438615,0.018648,,,,
,0.006146,,0.300186,0.018997,,,,
,0.005727,,0.472699,0.018578,,,,
,0.005657,,0.224057,0.018787,,,,
,0.004679,,0.187599,0.019136,,,,
,0.00426,,0.313386,0.017251,,,,
,0.004331,,0.193606,0.01774,,,,
,0.00419,,0.173281,0.017181,,,,
,0.0044,,0.358575,0.0176,,,,
,0.004261,,0.415567,0.017321,,,,
,0.00433,,0.220844,0.017182,,,,
,0.011663,,0.257162,0.026959,,,,
,0.011663,,0.14269,0.024235,,,,
,0.011803,,0.131654,0.024445,,,,
,0.011593,,0.374499,0.023606,,,,
,0.011524,,0.250039,0.024375,,,,
,0.011384,,0.221333,0.023397,,,,
,0.011454,,0.170906,0.023746,,,,
,0.006216,,0.123203,0.030032,,,,
,0.005238,,0.111749,0.018578,,,,
,0.005168,,0.388258,0.018508,,,,
,0.005238,,0.336225,0.018508,,,,
,0.005169,,0.175585,0.018508,,,,
,0.005308,,0.250039,0.018019,,,,
,0.005308,,0.147997,0.018927,,,,
,0.005308,,0.139407,0.018438,,,,
,0.005308,,0.961251,0.018298,,,,
,0.005308,,0.714425,0.018089,,,,
,0.001886,,0.974731,0.016343,,,,
,0.001886,,0.946165,0.015226,,,,
,0.001815,,0.799145,0.015226,,,,
,0.001956,,0.630124,0.015086,,,,
,0.001956,,0.209809,0.015575,,,,
,0.002375,,0.272877,0.015435,,,,
,0.002375,,0.28957,0.015226,,,,
,0.00426,,0.170207,0.018508,,,,
,0.003842,,0.533602,0.017042,,,,
,0.003841,,0.360321,0.017111,,,,
,0.0044,,0.482127,0.017879,,,,
,0.00426,,0.406417,0.017041,,,,
,0.003772,,0.364302,0.017251,,,,
,0.00426,,0.283354,0.017321,,,,
,0.00426,,0.279023,0.017181,,,,
,0.018089,,0.532973,0.03995,,,,
,0.013968,,0.492744,0.026261,,,,
,0.01341,,0.424855,0.02654,,,,
,0.009009,,0.309545,0.055384,,,,
,0.008172,,0.287125,0.043302,,,,
,0.008171,,0.242495,0.041905,,,,
,0.008242,,0.233416,0.043301,,,,
,0.00866,,0.254508,0.041346,,,,
,0.00845,,0.14674,0.041836,,,,
,0.008591,,0.148067,0.040788,,,,
,0.003352,,0.225384,0.040578,,,,
,0.003842,,0.158125,0.037715,,,,
,0.00433,,0.158684,0.037575,,,,
,0.014877,,0.198983,0.050496,,,,
,0.014807,,0.113076,0.047283,,,,
,0.014876,,0.104975,0.047073,,,,
,0.014666,,0.373871,0.048051,,,,
,0.014877,,0.232927,0.047143,,,,
,0.014807,,0.224476,0.04833,,,,
,0.014318,,0.137801,0.047633,,,,
,0.009429,,0.101552,0.044489,,,,
,0.009498,,0.100225,0.043511,,,,
,0.009568,,0.168392,0.042115,,,,
,0.009568,,0.140524,0.042882,,,,
,0.009987,,0.194443,0.061531,,,,
,0.010127,,0.143388,0.045677,,,,
,0.03981,,0.073266,0.07494,,,,
,0.040019,,0.066281,0.070471,,,,
,0.040229,,0.104834,0.07047,,,,
,0.039671,,0.065303,0.068725,,,,
,0.039949,,0.113634,0.07089,,,,
,0.040089,,0.166576,0.069632,,,,
,0.04002,,0.09785,0.070261,,,,
,0.007473,,0.085768,0.042813,,,,
,0.007962,,0.091984,0.040858,,,,
,0.008101,,0.051824,0.040508,,,,
,0.008241,,0.048541,0.040928,,,,
,0.008102,,0.100923,0.041556,,,,
,0.007962,,0.066631,0.039181,,,,
,0.007473,,0.063976,0.040927,,,,
,0.006775,,0.234045,0.041416,,,,
,0.006705,,0.155681,0.039601,,,,
,0.006565,,0.130606,0.040229,,,,
,0.006775,,0.126905,0.039111,,,,
,0.006216,,0.317786,0.03974,,,,
,0.012921,,0.130467,0.049378,,,,
,0.012641,,0.063418,0.045467,,,,
,0.0132,,0.05797,0.051962,,,,
,0.01327,,0.050636,0.045258,,,,
,0.01285,,0.027169,0.047213,,,,
,0.012921,,0.026471,0.045257,,,,
,0.013409,,0.149884,0.046724,,,,
,0.002864,,0.089679,0.038482,,,,
,0.003771,,0.07983,0.037295,,,,
,0.003771,,0.079551,0.037645,,,,
,0.005168,,0.151489,0.039601,,,,
,0.005308,,0.070891,0.038623,,,,
,0.0044,,0.06251,0.018927,,,,
,0.002375,,0.087304,0.015715,,,,
,0.002933,,0.046167,0.015714,,,,
,0.004749,,0.042395,0.018647,,,,
,0.00433,,0.041976,0.01774,,,,
,0.004331,,0.117337,0.01781,,,,
,0.004261,,0.07138,0.017461,,,,
,0.00433,,0.068586,0.017181,,,,
,0.00433,,0.072148,0.017111,,,,
,0.004261,,0.094428,0.017181,,,,
,0.00468,,0.057551,0.019904,,,,
,0.00475,,0.052382,0.018089,,,,
,0.005308,,0.050776,0.018997,,,,
,0.005308,,0.230552,0.018089,,,,
,0.004819,,0.153096,0.018368,,,,
,0.005239,,0.135006,0.01781,,,,
,0.005308,,0.033874,0.018648,,,,
,0.002793,,0.021372,0.017181,,,,
,0.002933,,0.020604,0.01753,,,,
,0.002374,,0.119502,0.016064,,,,
,0.001955,,0.07613,0.015854,,,,
,0.002305,,0.072917,0.015156,,,,
,0.001886,,0.196887,0.015226,,,,
,0.009219,,0.158125,0.023676,,,,
,0.008939,,0.090586,0.021372,,,,
,0.008451,,0.083184,0.021511,,,,
,0.008591,,0.221892,0.020953,,,,
,0.00866,,0.121108,0.021651,,,,
,0.003842,,0.107139,0.018159,,,,
,0.00426,,0.075361,0.017111,,,,
,0.00433,,0.054338,0.017251,,,,
,0.005658,,0.052382,0.069004,,,,
,0.003841,,0.08451,0.047772,,,,
,0.003911,,0.048122,0.044698,,,,
,0.00475,,0.046027,0.04861,,,,
,0.005239,,0.046306,0.045188,,,,
,0.004749,,0.150861,0.045188,,,,
,0.01362,,0.109723,0.056991,,,,
,0.013479,,0.101901,0.053359,,,,
,0.01327,,0.302281,0.052871,,,,
,0.014387,,0.19179,0.057131,,,,
,0.014108,,0.176703,0.053709,,,,
,0.014597,,0.348657,0.056223,,,,
,0.01341,,0.242007,0.052521,,,,
,0.014458,,0.225664,0.055385,,,,
,0.010476,,0.484292,0.052521,,,,
,0.010477,,0.367096,0.050496,,,,
,0.010267,,0.355362,0.051125,,,,
,0.009918,,0.340695,0.050077,,,,
,0.009917,,0.085628,0.050426,,,,
,0.007752,,0.078644,0.050006,,,,
,0.007683,,0.144017,0.047912,,,,
,0.007612,,0.08046,0.04868,,,,
,0.007682,,0.074452,0.047562,,,,
,0.007962,,0.174678,0.047841,,,,
,0.003771,,0.109095,0.018229,,,,
,0.003353,,0.100225,0.016693,,,,
,0.003911,,0.177751,0.01746,,,,
,0.003771,,0.12886,0.017111,,,,
,0.003353,,0.112169,0.016483,,,,
,0.003282,,0.190322,0.01767,,,,
,0.003283,,0.108047,0.016063,,,,
,0.003282,,0.101342,0.016832,,,,
,0.006286,,0.153026,0.021302,,,,
,0.006286,,0.090656,0.018997,,,,
,0.006286,,0.08919,0.019974,,,,
,0.006356,,0.185015,0.018857,,,,
,0.006146,,0.137382,0.019137,,,,
,0.006146,,0.12055,0.019137,,,,
,0.006076,,0.323443,0.019136,,,,
,0.004261,,0.177751,0.018997,,,,
,0.00426,,0.134099,0.017251,,,,
,0.004261,,0.116638,0.017739,,,,
,0.00426,,0.075291,0.017251,,,,
,0.0044,,0.161128,0.01774,,,,
,0.00468,,0.100644,0.01732,,,,
,0.00461,,0.085488,0.018019,,,,
,0.005727,,0.244241,0.020464,,,,
,0.005238,,0.14213,0.018997,,,,
,0.005238,,0.123413,0.018019,,,,
,0.005168,,0.22706,0.018857,,,,
,0.005308,,0.138779,0.017949,,,,
,0.005308,,0.133679,0.018577,,,,
,0.005308,,0.377083,0.018089,,,,
,0.005238,,0.234254,0.018717,,,,
,0.004679,,0.213581,0.019556,,,,
,0.00468,,0.475212,0.0176,,,,
,0.004889,,0.477867,0.01802,,,,
,0.004889,,0.461245,0.01753,,,,
,0.004819,,0.216723,0.018229,,,,
,0.005727,,0.063697,0.020254,,,,
,0.005238,,0.058599,0.018578,,,,
,0.005378,,0.162595,0.018438,,,,
,0.005378,,0.081996,0.01802,,,,
,0.005378,,0.077177,0.018439,,,,
,0.004819,,0.215187,0.019486,,,,
,0.004819,,0.121806,0.01753,,,,
,0.004889,,0.111191,0.018019,,,,
,0.004819,,0.183339,0.0176,,,,
,0.005238,,0.099038,0.018019,,,,
,0.004749,,0.092682,0.019626,,,,
,0.004679,,0.159382,0.01767,,,,
,0.004679,,0.086745,0.018788,,,,
,0.017879,,0.08444,0.017461,,,,
,0.004679,,0.144156,0.018159,,,,
,0.004679,,0.193466,0.020743,,,,
,0.005098,,0.084859,0.018089,,,,
,0.005168,,0.19584,0.018089,,,,
,0.005169,,0.106511,0.018648,,,,
,0.005238,,0.100085,0.01774,,,,
,0.004749,,0.296485,0.018089,,,,
,0.004749,,0.187948,0.018089,,,,
,0.005238,,0.127324,0.018648,,,,
,0.002933,,0.123762,0.01753,,,,
,0.002863,,0.070961,0.015225,,,,
,0.002863,,0.067609,0.016133,,,,
,0.002863,,0.198983,0.015854,,,,
,0.002934,,0.121666,0.016274,,,,
,0.005169,,0.11154,0.019975,,,,
,0.005168,,0.238654,0.018089,,,,
,0.005238,,0.250946,0.01802,,,,
,0.005238,,0.117966,0.018089,,,,
,0.005238,,0.633268,0.017321,,,,
,0.005308,,0.415777,0.020883,,,,
,0.002445,,0.48562,0.016134,,,,
,0.002863,,0.765691,0.015854,,,,
,0.002375,,0.639693,0.015854,,,,
,0.0044,,0.546802,0.018089,,,,
,0.00433,,0.497563,0.016762,,,,
,0.004261,,0.332593,0.016832,,,,
,0.003352,,0.410049,0.0176,,,,
,0.003772,,0.717918,0.016762,,,,
,0.003771,,0.510972,0.0176,,,,
,0.00426,,0.465016,0.017321,,,,
,0.00433,,0.469416,0.01767,,,,
,0.006146,,0.227758,0.020533,,,,
,0.005657,,0.122784,0.018439,,,,
,0.005727,,0.271271,0.018578,,,,
,0.005727,,0.188228,0.019625,,,,
,0.005727,,0.161757,0.019067,,,,
,0.005238,,0.246197,0.018997,,,,
,0.005727,,0.182221,0.018368,,,,
,0.005727,,0.158683,0.018648,,,,
,0.003772,,0.306123,0.017251,,,,
,0.003772,,0.223498,0.016343,,,,
,0.002863,,0.18285,0.015645,,,,
,0.003842,,0.291595,0.017391,,,,
,0.003841,,0.204291,0.016762,,,,
,0.003353,,0.184106,0.017111,,,,
,0.003353,,0.198983,0.016623,,,,
,0.003352,,0.161547,0.017181,,,,
,0.008031,,0.093939,0.022978,,,,
,0.008102,,0.217422,0.020534,,,,
,0.008241,,0.127813,0.020394,,,,
,0.008172,,0.186132,0.021372,,,,
,0.007822,,0.368493,0.020743,,,,
,0.008032,,0.243263,0.021023,,,,
,0.008031,,0.317786,0.020534,,,,
,0.008032,,0.231111,0.021512,,,,
,0.058528,,0.170138,0.121874,,,,
,0.058178,,0.165109,0.135004,,,,
,0.058178,,0.282376,0.094985,,,,
,0.058597,,0.191371,0.095893,,,,
,0.058668,,0.181942,0.094357,,,,
,0.020184,,0.477518,0.032686,,,,
,0.004749,,0.512859,0.019136,,,,
,0.00475,,0.357248,0.018228,,,,
,0.004819,,0.229574,0.017739,,,,
,0.004819,,0.156798,0.017949,,,,
,0.00482,,0.272528,0.017531,,,,
,0.005168,,0.176005,0.01767,,,,
,0.004749,,0.171954,0.01767,,,,
,0.005308,,0.499727,0.018159,,,,
,0.006285,,0.331686,0.020394,,,,
,0.006774,,0.135635,0.019416,,,,
,0.006705,,0.127394,0.019486,,,,
,0.006635,,0.06244,0.019626,,,,
,0.006216,,0.063418,0.019136,,,,
,0.006635,,0.12914,0.019626,,,,
,0.006705,,0.064814,0.019137,,,,
,0.006705,,0.060764,0.019765,,,,
,0.005657,,0.27155,0.019137,,,,
,0.005238,,0.177401,0.018019,,,,
,0.005727,,0.139127,0.018019,,,,
,0.005168,,0.154703,0.018718,,,,
,0.005238,,0.094289,0.01774,,,,
,0.005727,,0.170208,0.018718,,,,
,0.005727,,0.154004,0.018229,,,,
,0.005727,,0.086675,0.018718,,,,
,0.011384,,0.074034,0.026191,,,,
,0.011524,,0.550294,0.023886,,,,
,0.011733,,0.458171,0.024165,,,,
,0.01327,,0.274832,0.024794,,,,
,0.012013,,0.478286,0.024165,,,,
,0.011873,,0.323164,0.024654,,,,
,0.011804,,0.308078,0.023886,,,,
,0.012013,,0.335317,0.024724,,,,
,0.002445,,0.275811,0.016552,,,,
,0.002374,,0.20038,0.015505,,,,
,0.001886,,0.360111,0.014737,,,,
,0.006285,,0.29823,0.020883,,,,
,0.006775,,0.234534,0.019347,,,,
,0.005168,,0.525081,0.019486,,,,
,0.005658,,0.518515,0.032407,,,,
,0.005308,,0.163922,0.023397,,,,
,0.006285,,0.139127,0.020813,,,,
,0.006146,,0.082973,0.019626,,,,
,0.006076,,0.075291,0.018717,,,,
,0.008032,,0.201428,0.023886,,,,
,0.008101,,0.112448,0.020953,,,,
,0.008172,,0.09785,0.020812,,,,
,0.007753,,0.21812,0.021372,,,,
,0.008032,,0.151629,0.020534,,,,
,0.008241,,0.127813,0.021162,,,,
,0.007543,,0.114053,0.020743,,,,
,0.007264,,0.083532,0.021372,,,,
,0.003772,,0.099247,0.020883,,,,
,0.003772,,0.175306,0.016971,,,,
,0.003841,,0.081577,0.017111,,,,
,0.003841,,0.076827,0.016762,,,,
,0.003771,,0.246825,0.016762,,,,
,0.003772,,0.143738,0.017041,,,,
,0.003841,,0.135006,0.017111,,,,
,0.003771,,0.135426,0.016622,,,,
,0.011105,,0.076408,0.025772,,,,
,0.010826,,0.073615,0.023467,,,,
,0.011175,,0.637389,0.023257,,,,
,0.012013,,0.423669,0.025841,,,,
,0.011943,,0.549037,0.023816,,,,
,0.011943,,0.58766,0.024863,,,,
,0.011873,,0.638157,0.023886,,,,
,0.012013,,0.150512,0.024584,,,,
,0.008032,,0.176773,0.022,,,,
,0.007682,,0.089608,0.020464,,,,
,0.007752,,0.084999,0.019905,,,,
,0.007962,,0.309335,0.020604,,,,
,0.007613,,0.207154,0.020115,,,,
,0.007753,,0.176703,0.020394,,,,
,0.005796,,0.087513,0.020045,,,,
,0.005657,,0.052452,0.018718,,,,
,0.005727,,0.04875,0.018718,,,,
,0.005308,,0.351591,0.019556,,,,
,0.005727,,0.345304,0.018089,,,,
,0.005727,,0.1781,0.018508,,,,
,0.005797,,0.088701,0.017391,,,,
,0.005658,,0.055036,0.018508,,,,
,0.008102,,0.052802,0.021441,,,,
,0.008032,,0.246127,0.020813,,,,
,0.007682,,0.271411,0.020464,,,,
,0.008032,,0.285309,0.021441,,,,
,0.007962,,0.162734,0.020673,,,,
,0.007962,,0.131794,0.020534,,,,
,0.008032,,0.140525,0.020115,,,,
,0.007682,,0.346771,0.020114,,,,
,0.004191,,0.333571,0.019416,,,,
,0.004679,,0.207155,0.018019,,,,
,0.004749,,0.304935,0.018159,,,,
,0.020534,,0.222939,0.018089,,,,
,0.005308,,0.216654,0.018368,,,,
,0.004889,,0.138568,0.017949,,,,
,0.004819,,0.09778,0.018928,,,,
,0.004889,,0.093799,0.018927,,,,
,0.010896,,0.239143,0.025492,,,,
,0.010546,,0.246407,0.023397,,,,
,0.010825,,0.171046,0.022978,,,,
,0.010616,,0.280071,0.023257,,,,
,0.010756,,0.201357,0.023327,,,,
,0.010896,,0.188926,0.023956,,,,
,0.011105,,0.088631,0.023258,,,,
,0.010546,,0.067189,0.023885,,,,
,0.011384,,0.06677,0.025702,,,,
,0.011594,,0.140105,0.023746,,,,
,0.011664,,0.105044,0.023747,,,,
,0.011035,,0.10239,0.024654,,,,
,0.011804,,0.243263,0.023955,,,,
,0.011314,,0.148207,0.024095,,,,
,0.011524,,0.154912,0.023816,,,,
,0.011803,,0.05343,0.024305,,,,
,0.005239,,0.038833,0.019347,,,,
,0.004679,,0.038274,0.01774,,,,
,0.005168,,0.07131,0.018647,,,,
,0.004679,,0.052033,0.01767,,,,
,0.005238,,0.050078,0.018228,,,,
,0.005168,,0.081437,0.017809,,,,
,0.00468,,0.052103,0.018508,,,,
,0.004819,,0.050008,0.01753,,,,
,0.005308,,0.068935,0.018508,,,,
,0.005308,,0.052173,0.018089,,,,
,0.005307,,0.051475,0.018229,,,,
,0.00426,,0.098339,0.018368,,,,
,0.005238,,0.040929,0.018717,,,,
,0.006216,,0.040369,0.021372,,,,
,0.006146,,0.184316,0.018578,,,,
,0.006146,,0.095895,0.018648,,,,
,0.006146,,0.089679,0.019277,,,,
,0.006146,,0.073614,0.018857,,,,
,0.006286,,0.048261,0.018997,,,,
,0.008172,,0.047004,0.022908,,,,
,0.007892,,0.090656,0.020533,,,,
,0.007962,,0.069284,0.020115,,,,
,0.007194,,0.065373,0.020952,,,,
,0.007962,,0.092543,0.020114,,,,
,0.007263,,0.064116,0.021232,,,,
,0.012362,,0.061113,0.027169,,,,
,0.012222,,0.045188,0.023956,,,,
,0.012083,,0.041906,0.024025,,,,
,0.012362,,0.041836,0.024794,,,,
,0.012013,,0.117336,0.023746,,,,
,0.011664,,0.083951,0.024724,,,,
,0.00419,,0.080948,0.018229,,,,
,0.00433,,0.045957,0.01767,,,,
,0.004819,,0.034782,0.01795,,,,
,0.004889,,0.033734,0.018019,,,,
,0.00468,,0.0535,0.018089,,,,
,0.007124,,0.048192,0.021511,,,,
,0.007543,,0.048052,0.041626,,,,
,0.00901,,0.077945,0.035689,,,,
,0.007683,,0.058738,0.020882,,,,
,0.007124,,0.055385,0.020953,,,,
,0.007263,,0.05783,0.019835,,,,
,0.007473,,0.054128,0.021023,,,,
,0.009568,,0.055245,0.054825,,,,
,0.00859,,0.141153,0.043372,,,,
,0.009219,,0.085838,0.042463,,,,
,0.00908,,0.083532,0.041486,,,,
,0.00901,,0.220006,0.041626,,,,
,0.019486,,0.1605,0.054826,,,,
,0.019067,,0.155541,0.051334,,,,
,0.021022,,0.154214,0.054267,,,,
,0.020603,,0.153515,0.05294,,,,
,0.021582,,0.117476,0.054617,,,,
,0.021511,,0.112867,0.052452,,,,
,0.02242,,0.113495,0.060483,,,,
,0.021651,,0.176285,0.05273,,,,
,0.021511,,0.151211,0.055315,,,,
,0.012362,,0.126626,0.058108,,,,
,0.011803,,0.109095,0.044419,,,,
,0.012501,,0.061881,0.047073,,,,
,0.012501,,0.038064,0.04435,,,,
,0.012013,,0.038553,0.045676,,,,
,0.012362,,0.037785,0.04435,,,,
,0.012431,,0.141153,0.045188,,,,
,0.012501,,0.076688,0.04428,,,,
,0.012641,,0.06691,0.045746,,,,
,0.018648,,0.06677,0.05287,,,,
,0.018718,,0.036179,0.050495,,,,
,0.018019,,0.028566,0.050356,,,,
,0.018228,,0.054198,0.051753,,,,
,0.018298,,0.028147,0.049657,,,,
,0.007752,,0.067678,0.021372,,,,
,0.007543,,0.047633,0.020184,,,,
,0.008032,,0.028985,0.020952,,,,
,0.005238,,0.157007,0.018648,,,,
,0.005168,,0.074942,0.018159,,,,
,0.005168,,0.065094,0.018299,,,,
,0.005168,,0.06244,0.018019,,,,
,0.004749,,0.058528,0.018019,,,,
,0.004749,,0.03094,0.018089,,,,
,0.005238,,0.029055,0.018089,,,,
,0.005168,,0.048401,0.01753,,,,
,0.005238,,0.03101,0.020254,,,,
,0.005308,,0.032826,0.026191,,,,
,0.004819,,0.083742,0.017949,,,,
